iso3,Year,biogeo_twh,elect_twh,hydro_twh,ren_power_twh,solar_twh,wind_twh,renewable_share,CO2,Population,GDP,GDP_per_capita
LVA,2021,0.861794,5.846221,2.707796,1.010027,0.006797,0.141436,0.6359361029971327,7.2183,1884490.0,38183326784.9335,20261.8887788916
LVA,2022,0.801348,5.030972,2.749823,1.066694,0.075163,0.190183,0.7586043015146974,6.608,1879383.0,38014713595.7686,20227.2307431581
LVA,2023,0.659077,6.387576,3.794456,1.168902,0.239068,0.270757,0.7770331030112204,6.5899,1877445.0,42572151720.138,22675.5786295407
LVA,2024,0.536260068,6.088606321,3.204899178,1.217115566,0.403,0.277855498,0.7262770018071595,6.4619,1862441.0,43520773851.1219,23367.5986788961
MAR,2010,0.0,23.6834,3.4678,0.65890101,0.00010101,0.6588,0.1742444501211819,54.3652,32467016.0,100865329473.44,3067.9853515625
MAR,2011,0.0,25.3556,2.0054,0.69230101,0.00010101,0.6922,0.1063946824370158,54.8676,32912588.0,110080631332.375,3301.98876953125
MAR,2012,0.0,27.6585,1.631,0.728101283,0.000101283,0.728,0.0852938981868141,56.9535,33355241.0,106937392311.129,3164.17724609375
MAR,2013,0.0,28.1207,2.785,1.21500101,0.00010101,1.2149,0.14224400566131,56.6064,33787571.0,115739287305.08,3379.7431640625
MAR,2014,0.0,29.2785,1.6374,1.92390101,0.00010101,1.9238,0.1216353641750772,57.1749,34204780.0,119130841411.664,3435.40698242188
MAR,2015,0.0,30.32097868,1.885,2.5251,0.0057,2.5194,0.1454471521695618,58.4988,34607588.0,110413823841.592,3146.24780273438
MAR,2016,0.0,30.716,1.2557,3.4016,0.4015,3.0001,0.1516245604896471,58.4575,35023457.0,111572947004.917,3140.85546875
MAR,2017,0.0,31.630897,1.184712,3.4502,0.4153,3.0349,0.1465311590752548,61.1038,35446392.0,118540573367.844,3296.52661132813
MAR,2018,0.0,34.441907,1.693443,4.790898,0.950155,3.840743,0.1882689306373192,62.3149,35839760.0,127341147581.818,3501.69799804688
MAR,2019,0.0,40.148075,1.262781,6.280652,1.581462,4.69919,0.1878902786746313,68.7435,36210898.0,128920266409.458,3508.09765625
MAR,2020,0.0,38.47200978,0.86763716,6.111724533,1.519833621,4.591890912,0.1814140132764335,64.5418,36584208.0,121353645057.144,3268.0302734375
MAR,2021,0.0,41.02472104,0.81830718,6.926876279,1.820206234,5.106670045,0.1887930804318761,70.2753,36954442.0,142022058447.231,3785.93627929688
MAR,2022,0.0,41.15594404,0.350211792,6.803625839,1.44774721,5.355878629,0.1738227077004257,69.7795,37329064.0,130951926351.241,3455.39624023438
MAR,2023,0.0,42.20601341,0.16276278,8.656349012,2.1106727,6.545676312,0.2089539162661229,68.9612,37712505.0,144417103249.646,3771.4462890625
MAR,2024,0.0,43.47219381,0.141573134,9.633872685,2.116455365,7.517417321,0.2248666322597994,69.0623,38081173.0,154430996472.752,3993.38745117188
MEX,2010,8.000179729,275.5675,37.196,9.27029084,0.031,1.239111111,0.1686203592223321,456.409,113623895.0,1105424238572.81,9728.80078237782
MEX,2011,7.96709401,292.1430556,36.2668,9.656415399,0.041,1.648321389,0.1571942735543839,483.3016,115243504.0,1229013703577.75,10664.4944046282
MEX,2012,7.447481397,296.3958333,31.855,11.20479167,0.069,3.688310278,0.1452779925769624,501.4923,116818208.0,1255110424665.92,10744.1335229686
MEX,2013,7.873071332,297.1180556,27.95813,12.16361522,0.106,4.184543889,0.1350363751505379,495.4116,118343573.0,1327436290439.27,11216.800851866
MEX,2014,8.097939758,303.3158333,38.89177,14.74513642,0.221,6.426196667,0.1768351682681512,484.0445,119784261.0,1364507717764.6,11391.3773510244
MEX,2015,8.397324934,310.3497222,30.89147,17.34461716,0.2021975,8.745094722,0.1554249406703673,479.4337,121072306.0,1213294467779.98,10021.2386124039
MEX,2016,8.316164958,320.3447222,30.03122,18.94653579,0.252276111,10.37809472,0.1528907841953514,478.8277,122251351.0,1112233497452.7,9097.92397674769
MEX,2017,8.093158577,329.0852778,30.87776,19.89944635,1.186506111,10.61978167,0.1542980187064448,464.4066,123400057.0,1190721475906.0,9649.27816772402
MEX,2018,7.361402184,349.2988889,32.23409,23.00836218,3.21171,12.43525,0.1581523844921683,468.4206,124573711.0,1256300182775.8,10084.7937553679
MEX,2019,7.212641621,344.5797222,23.60243,33.90387162,9.96432,16.72691,0.1668882348991573,468.2359,125762982.0,1304106203902.45,10369.5553585271
MEX,2020,7.009760369,325.7266667,26.81701,42.54827037,15.83562,19.70289,0.2129554852623922,428.9368,126799054.0,1121064767401.51,8841.2707511328
MEX,2021,6.106318915,328.598,34.71716,47.37609891,20.19491,21.07487,0.249828845306423,446.8376,127648148.0,1316569466735.28,10314.0506725979
MEX,2022,6.69662016,340.1472222,35.55885,47.56741016,20.34204,20.52875,0.2443831809719244,453.7991,128613117.0,1466464899303.68,11402.1410374782
MEX,2023,6.632230584,351.695,20.609,50.67023058,23.338,20.7,0.2026734260651985,458.2539,129739759.0,1793798859343.27,13826.1306570122
MEX,2024,5.994430635,355.2006962,23.54290928,51.47301176,25.72360206,19.75497907,0.2111930574532471,460.9876,130861007.0,1852722885258.11,14157.9445835849
MKD,2010,0.0,7.26,2.431,2.6e-05,2.6e-05,0.0,0.3348520661157025,8.1818,1946298.0,9407170321.37752,4833.36586759968
MKD,2011,0.0,6.759,1.433,0.001173,0.001173,0.0,0.2121871578635893,8.8229,1937398.0,10494626767.6445,5416.86672931659
MKD,2012,0.0,6.262,1.041,0.002836,0.002836,0.0,0.1666937080804854,8.4565,1929821.0,9745261300.57788,5049.8265386157
MKD,2013,0.0,6.094071,1.583967,0.009051,0.009051,0.0,0.261404568473193,7.4524,1922716.0,10817702346.0674,5626.26115664893
MKD,2014,0.0,5.373693,1.206651,0.085015,0.014382,0.070633,0.2403684021398319,7.1668,1917557.0,11362265252.778,5925.38592218015
MKD,2015,0.020219,5.646144,1.865193,0.163586,0.0226,0.120767,0.3593211579442537,6.7198,1912430.0,10064519962.5655,5262.68671928674
MKD,2016,0.036033,5.629506,1.897345,0.169216,0.0237,0.109483,0.3670945550106883,6.6062,1906313.0,10672467073.2873,5598.48622617967
MKD,2017,0.051551,5.600216,1.110279,0.185782,0.023751,0.11048,0.2314305376792609,7.09,1898657.0,11307067069.6658,5955.2973863451
MKD,2018,0.05405,5.60717,1.791368,0.174176,0.022788,0.097338,0.3505411820936408,6.6538,1889051.0,12683068114.2388,6713.98925398989
MKD,2019,0.055103,5.869769775,1.163674,0.180134436,0.023225436,0.101806,0.2289371623608526,7.6246,1876262.0,12606338448.547,6718.85826635458
MKD,2020,0.057298,5.347098197,1.277143,0.198344915,0.024161915,0.116885,0.2759418025701913,6.9799,1856124.0,12361036913.8409,6659.59651070776
MKD,2021,0.053818,5.531507894,1.451623,0.208153276,0.050999276,0.103336,0.3000585568720514,6.5183,1837114.0,14000283827.0154,7620.80296977508
MKD,2022,0.05138,5.942458,1.345315,0.259924005,0.100888005,0.107656,0.270130475469915,7.3522,1831712.0,13932436550.0883,7606.2375253797
MKD,2023,0.065247,6.875193,1.622933,0.578368034,0.355474034,0.157647,0.320180252976171,7.3384,1827816.0,15763604287.9867,8624.28400232117
MKD,2024,0.062930879,5.729071345,1.366363,0.540843217,0.311996339,0.165916,0.3328997148315317,6.6196,1792179.0,16685236492.0675,9310.02790015256
MYS,2010,1.2629545,125.045,6.361,1.2629545,0.0,0.0,0.0609696869127114,199.3464,28655776.0,255017638455.59,8899.34505544675
MYS,2011,1.5375349,127.069,8.056,1.5375349,0.0,0.0,0.075498625943385,203.4528,29162039.0,297951668674.835,10217.1068585031
MYS,2012,1.5016624,134.077,9.251,1.5086624,0.007,0.0,0.080249874325947,212.9936,29662831.0,314443047642.111,10600.5744240026
MYS,2013,1.10359,140.98501,11.7987,1.24459,0.141,0.0,0.0925154383434097,241.6711,30174265.0,323276235524.415,10713.6407638899
MYS,2014,0.693,147.461,13.388,0.92,0.227,0.0,0.0970290449678219,245.0534,30696137.0,338066095097.254,11013.3107334403
MYS,2015,0.751,150.123,13.924,1.024,0.273,0.0,0.0995716845520007,235.9418,31232798.0,301355266964.947,9648.6797937523
MYS,2016,0.76,156.665,20.024,1.07,0.31,0.0,0.1346439855743146,237.2939,31789685.0,301256033870.334,9476.53409809923
MYS,2017,0.765,160.634,26.846,1.095,0.33,0.0,0.1739420048059564,244.4571,32355644.0,319109094160.343,9862.54806612235
MYS,2018,1.351,170.578,26.325,1.983,0.632,0.0,0.1659534054801908,262.6471,32910967.0,358788845712.53,10901.8019954421
MYS,2019,1.136,178.493,26.196,2.595,1.459,0.0,0.1613004431546335,277.6729,33440596.0,365177721021.516,10920.191763972
MYS,2020,1.234,174.004,27.299,3.293,2.059,0.0,0.1758120502976943,262.1588,33889558.0,337456163961.211,9957.52626697613
MYS,2021,1.21,178.58,31.105,3.349,2.139,0.0,0.1929331392093179,273.3322,34282399.0,373784823672.946,10903.1116425938
MYS,2022,1.471382105,197.673414,32.73367104,4.261763273,2.790381168,0.0,0.1871543247237081,281.8838,34695493.0,407605841348.235,11748.0919307944
MYS,2023,1.471382105,202.3391218,32.44722775,4.748163273,3.276781168,0.0,0.1838269865565859,276.2967,35126298.0,399705137434.074,11379.0851923557
MYS,2024,1.475413289,213.5080052,34.38725342,4.996462058,3.521048769,0.0,0.1844601350713195,290.2239,35557673.0,421972102253.57,11867.2586435443
NLD,2010,7.058056,118.138889,0.104167,11.110556,0.059444,3.993056,0.0949282924101309,182.4788,16615394.0,852464982433.335,51305.7338533973
NLD,2011,7.083559,112.965935,0.057,12.284074,0.100344,5.100171,0.1092459775595182,169.3461,16693074.0,913140741332.687,54701.7728030611
NLD,2012,7.203605,102.505526,0.104388,12.439187,0.253753,4.981829,0.122369744241886,165.7519,16754962.0,845689017065.625,50473.9442002689
NLD,2013,5.954,100.875336,0.114312,12.097048,0.5159,5.627148,0.1210539710122997,164.9254,16804432.0,883951539006.669,52602.2860520766
NLD,2014,5.013182,103.417851,0.111925,11.595278,0.784762,5.797334,0.1132029227720077,157.5028,16865008.0,901556501756.467,53457.2234864322
NLD,2015,4.935859,110.213427,0.0927,13.594237,1.10852,7.549858,0.1241857491646639,163.9581,16939923.0,775743675302.734,45793.8135434697
NLD,2016,4.908861,115.158408,0.100079,14.681115,1.601808,8.170446,0.1283553173121323,164.8118,17030314.0,797163949289.885,46808.5291492503
NLD,2017,4.604632,117.167739,0.060757,17.377779,2.204346,10.568801,0.1488339379835604,162.2957,17131296.0,848233537845.884,49513.6817346384
NLD,2018,4.553191,114.379713,0.072348,18.809494,3.707792,10.548511,0.1650803407768649,158.2643,17231624.0,929733599796.862,53955.0770024266
NLD,2019,5.821676,121.411247,0.074182,22.729009,5.399406,11.507927,0.1878177810001408,152.7271,17344874.0,928903005576.469,53554.9007491475
NLD,2020,8.838681,123.27813,0.046066,32.68342,8.567013,15.277726,0.2654930440622355,136.9742,17441500.0,932560861701.17,53467.9277413737
NLD,2021,10.917558,122.093114,0.08824,40.26745,11.303873,18.046019,0.3305320724312101,139.8857,17533044.0,1054472123449.6,60141.9880911492
NLD,2022,9.819727,121.57285,0.049998,48.042503,16.656805,21.565971,0.3955858647716164,127.5031,17700982.0,1046540797548.64,59123.318556487
NLD,2023,7.614118,121.342015,0.069369,56.717388,19.578188,29.525082,0.4679892368690267,117.0164,17877117.0,1154361305398.06,64572.0059558854
NLD,2024,7.183087609,123.153,0.085,62.20533235,21.645,33.37724474,0.5057963050027202,114.7847,17994237.0,1227543925316.41,68218.7261019406
NOR,2010,0.349,123.663,116.739,1.2361,0.0081,0.879,0.954004835722892,45.659,4889252.0,431052143940.438,88163.2085931423
NOR,2011,0.339,127.652,120.279,1.6305,0.0085,1.283,0.9550144141885752,44.775,4953088.0,501360549669.404,101221.813476644
NOR,2012,0.326,147.828,141.724,1.8829,0.0089,1.548,0.9714458695240414,44.258,5018573.0,512777309840.997,102175.919298374
NOR,2013,0.396,134.074,128.138,2.2868,0.0098,1.881,0.97278219490729,44.539,5079623.0,526014468085.106,103553.840134417
NOR,2014,0.2531,141.97,135.466,2.4817,0.0116,2.217,0.9716679580192998,44.975,5137232.0,501736471832.848,97666.6951838749
NOR,2015,0.253,144.547,137.302,2.7814,0.0134,2.515,0.9691200785903546,45.523,5188607.0,388159512245.53,74809.9658049898
NOR,2016,0.233,149.086,142.807,2.3728,0.0238,2.116,0.9737990153334316,44.708,5234519.0,370956547619.048,70867.3609970749
NOR,2017,0.259,149.616,142.366,3.152961,0.039961,2.854,0.972616304405946,44.197,5276968.0,401745275035.261,76131.8384032764
NOR,2018,0.204168,147.082,138.97115,4.142044,0.060876,3.877,0.9730163718198012,44.472,5311916.0,439788625883.8,82792.8427113304
NOR,2019,0.253005,134.89,125.28956,5.883025,0.10502,5.525,0.9724411372229224,42.866,5347896.0,408742840909.091,76430.5889473338
NOR,2020,0.23981,155.196,140.9238,10.28449151,0.133681513,9.911,0.9743053397639116,41.275,5379475.0,367633418886.627,68340.0181033702
NOR,2021,0.21519,157.921189,143.965222,12.093313,0.108939,11.769184,0.988205167325583,41.058,5408320.0,503367986030.268,93072.8925119571
NOR,2022,0.238117,146.730944,128.239818,15.220842,0.172866,14.809859,0.977712376743109,40.833,5457127.0,596297651035.798,109269.520580298
NOR,2023,0.24917,154.895069,136.713806,14.571882,0.357619,13.965093,0.9766978960447088,38.869,5519594.0,482949731776.587,87497.3289297342
NOR,2024,0.131596319,158.0755496,139.5759687,15.20905447,0.553570257,14.5238879,0.97918383685316,37.183,5572272.0,483727398216.364,86809.7246897431
NZL,2010,6.608744959,44.99372329,24.72650624,8.249749248,0.003828525,1.637175763,0.7329079052972947,34.7869,4350700.0,146887902524.052,33761.9009639947
NZL,2011,6.937381087,44.62729928,25.11066724,8.898726877,0.004126869,1.957218921,0.7620760087590942,34.2411,4384000.0,168484908960.078,38431.7766788499
NZL,2012,7.1866796,44.24731787,22.89665603,9.27069811,0.004822949,2.07919556,0.72698992138933,35.9182,4408100.0,176560711239.147,40053.6991536369
NZL,2013,7.578270939,43.25265863,23.02907294,9.606843313,0.006701959,2.021870415,0.7545412764607206,35.2192,4442100.0,191012364176.878,43000.4646849189
NZL,2014,8.363212979,43.98809345,24.31806118,10.5929357,0.018797715,2.21092501,0.7936465107241423,35.3993,4516500.0,201518402787.38,44618.266973847
NZL,2015,8.959385696,44.68976872,24.52994485,11.36034651,0.036830877,2.364129932,0.8030986149171551,35.8051,4609400.0,178224167087.99,38665.3723018158
NZL,2016,8.945970139,44.16325795,25.93504927,11.34348172,0.05674612,2.340765458,0.8441073580261077,34.135,4714100.0,189100085275.23,40113.7195382428
NZL,2017,8.977402175,44.64100604,25.17585434,11.14554603,0.077094823,2.09104903,0.8136331053438777,35.6613,4813600.0,206745969246.073,42950.3841711138
NZL,2018,8.898494091,44.69246774,26.25457936,11.06712258,0.100662751,2.067965734,0.8350781200340136,35.6868,4900600.0,211985631173.205,43257.0769238879
NZL,2019,8.981838229,45.14211591,25.59865227,11.36540868,0.127902997,2.255667451,0.8188375800482055,36.7106,4979200.0,213006341101.869,42779.2298164101
NZL,2020,9.015268934,44.53471033,24.26659139,11.48554249,0.16111544,2.309158116,0.8027925547304217,34.109,5090200.0,213029554653.687,41850.92032802
NZL,2021,9.175667632,44.61654925,24.23473306,12.03049726,0.210471701,2.644357927,0.8128201514822441,34.5965,5111300.0,253977931814.967,49689.498134519
NZL,2022,9.196881719,44.69403019,26.27620608,12.34813019,0.285590848,2.865657625,0.8641945267813854,31.9659,5117100.0,249509991440.438,48760.0381935936
NZL,2023,8.885612618,44.668097,26.57465797,12.49866125,0.374653573,3.238395063,0.8747477919195886,31.5598,5245000.0,255194972673.122,48654.904227478
NZL,2024,9.793521095,45.01710773,23.79787208,14.35891126,0.607163138,3.958227029,0.8476062826793249,32.4794,5338500.0,260235932558.996,48747.0136853042
OMN,2010,0.0,19.8187,,0.0,0.0,0.0,,51.4292,2757446.0,64993498049.4148,23570.1798147325
OMN,2011,0.0,21.8709,,0.0,0.0,0.0,,57.3051,3076763.0,77497529258.7776,25188.0074151885
OMN,2012,0.0,25.017303,,0.0,0.0,0.0,,63.1049,3547106.0,87408842652.7958,24642.2978768596
OMN,2013,0.0,26.240023,,0.0012,0.0012,0.0,,65.587,3833913.0,89936020806.2419,23458.0233840053
OMN,2014,0.0,29.137095,,0.0012,0.0012,0.0,,66.19,4002439.0,92699089726.9181,23160.6502252547
OMN,2015,0.0,32.75802,,0.0037,0.0037,0.0,,67.8832,4184895.0,78710793237.9714,18808.3077921839
OMN,2016,0.0,34.2277,,0.004196,0.004196,0.0,,66.2398,4390877.0,75128738621.5865,17110.1897460545
OMN,2017,0.0,36.126,,0.01556,0.01556,0.0,,66.3437,4537396.0,80856697009.1027,17820.0661809335
OMN,2018,0.0,37.714,,0.015712,0.015712,0.0,,70.6779,4597877.0,91505851755.5267,19901.7615642016
OMN,2019,0.0,38.834,,0.025255,0.016555,0.0087,,72.0349,4591241.0,88060858257.4772,19180.1864152801
OMN,2020,0.0,38.322,,0.159962,0.055662,0.1043,,71.8452,4522497.0,75909492847.8544,16784.8630630058
OMN,2021,0.0,40.992274,,0.802594,0.683523,0.119071,,75.0414,4500424.0,87323797139.1417,19403.4600160211
OMN,2022,0.0,42.51062057,,1.961531597,1.846418863,0.115112734,,77.9938,4730226.0,109852795838.752,23223.5829405935
OMN,2023,0.0,45.0129005,,2.036250614,1.914935366,0.121315247,,79.8106,5049269.0,105895708712.614,20972.4830886637
OMN,2024,0.0,48.4527,,2.041829383,1.920181765,0.121647618,,82.662,5281538.0,106942782834.85,20248.4168124608
PAK,2010,0.0,99.38471901,29.8099818,0.013356,0.013356,0.0,0.3000797114192092,147.504,199239047.0,196709621849.586,987.304571124485
PAK,2011,0.0,100.6214229,30.59441939,0.02683,0.02683,0.0,0.3043213712097088,149.4883,203746065.0,230586581059.665,1131.73513834324
PAK,2012,0.0,99.46126083,10.74654008,0.084927,0.065927,0.019,0.108901365110515,150.5551,207667125.0,250106966104.704,1204.36475491585
PAK,2013,0.0,100.9679957,31.48588433,0.296319646,0.144948,0.151371646,0.3147750309952919,148.183,211073978.0,258657231672.412,1225.4340119198
PAK,2014,0.0,106.2879754,32.37630556,0.551489875,0.238122,0.313367875,0.3097979363242251,150.8095,214264647.0,271390474857.632,1266.61340849959
PAK,2015,0.079676066,110.5276191,32.77947065,1.06010705,0.381837,0.598593984,0.3061639975197837,144.8956,217290883.0,299963590534.773,1380.47020838317
PAK,2016,0.532255717,115.6413777,34.57764217,1.898256412,0.447881625,0.91811907,0.3154225529604703,176.741,220138869.0,313630000130.435,1424.69161195897
PAK,2017,1.075314734,127.0828999,30.20406701,3.497009713,0.658793186,1.762901793,0.2651897049053726,211.9807,223273967.0,339205534861.1,1519.23459514248
PAK,2018,1.030378333,137.0501846,29.4798025,4.584968333,0.7228,2.83179,0.2485569131659528,203.4997,226928892.0,356128166704.921,1569.33814626355
PAK,2019,0.618053231,136.7509985,36.13622197,4.466532752,0.70023479,3.148244731,0.2969101152266906,190.8259,230800899.0,320909472770.669,1390.41690981745
PAK,2020,0.634279336,134.8303812,39.98724152,4.076338032,0.709900395,2.732158301,0.3268074981308441,215.5096,235001746.0,300425609817.981,1278.39735206896
PAK,2021,0.703856958,147.7107085,37.63238019,4.853719574,0.717541502,3.432321115,0.2876304649503458,243.5524,239477801.0,348516647445.148,1455.31922370186
PAK,2022,0.964883426,146.9478363,35.1012779,6.452164485,0.84556212,4.641718939,0.28277682360812,211.9697,243700667.0,374890295666.694,1538.3228133171
PAK,2023,0.729965846,138.4349448,38.45360667,6.400925059,1.290224006,4.380735207,0.3240116272217417,186.8609,247504495.0,337885531778.052,1365.16927410976
PAK,2024,0.797154064,133.7450174,39.00829549,5.929271476,1.655772314,3.476345098,0.3359943259164734,179.8004,251269164.0,373071855731.539,1484.74985864775
PER,2010,0.673,35.908,20.0521,0.6742,0.0,0.0012,0.5772056366269355,42.5051,29086019.0,147527631520.729,5072.11494019615
PER,2011,0.675,38.8065,21.5573,0.6762,0.0,0.0012,0.5729323695772616,42.3268,29304086.0,171761737046.585,5861.35793645245
PER,2012,0.668,41.036,22.0319,0.7289,0.0597,0.0012,0.5546544497514377,45.5087,29550366.0,192650021648.583,6519.37852981527
PER,2013,0.96,43.3302,22.3196,1.1581,0.1969,0.0012,0.5418322555630947,42.7177,29817919.0,201175543571.392,6746.80025696601
PER,2014,1.291,45.5498,22.2107,1.7478,0.1993,0.2575,0.5259847463655165,49.388,30115826.0,200786250582.943,6667.13410360861
PER,2015,0.907,48.27,23.68706283,1.731629474,0.230255343,0.594374131,0.526593998425523,49.2041,30457600.0,189802976285.619,6231.71150338894
PER,2016,0.314422568,51.7,24.136,1.619422568,0.241,1.064,0.4981706492843327,52.6977,30866494.0,191898104390.379,6217.03599995447
PER,2017,0.43491,52.742576,29.074513,1.838065,0.329723,1.073432,0.5861029237555633,54.7264,31324637.0,211007984080.911,6736.16693725487
PER,2018,0.491651,54.9823,30.7374,2.790751,0.7967,1.5024,0.6097989898567358,56.0136,31897584.0,222597009739.235,6978.49121548627
PER,2019,0.454611111,57.0385,31.4621,2.942511111,0.8329,1.655,0.6031822560375887,58.6683,32449303.0,228346006003.648,7037.00803692604
PER,2020,0.428702,52.803,30.5103,3.098404101,0.8556,1.814102101,0.6364923224248623,47.2367,32838579.0,201409694755.934,6133.32552410183
PER,2021,0.486944444,57.4832,31.9257,3.197319433,0.8878,1.822574989,0.6110136428208589,59.9619,33155882.0,226328766459.634,6826.20255614477
PER,2022,0.5238925,59.80677654,29.74380497,3.370952578,0.915190785,1.931869293,0.5536957425861628,64.7848,33475438.0,246065570308.155,7350.63034300417
PER,2023,0.537069332,62.16786637,29.08781193,3.958596825,1.066210737,2.355316757,0.5315673624428428,66.0648,33845617.0,266958720837.988,7887.54185920108
PER,2024,0.527589052,63.38244186,32.02767844,5.849563651,1.407241417,3.914733182,0.5975983407938711,70.2467,34217848.0,289221969059.853,8452.37167047598
PHL,2010,9.956422,67.742759,7.803405,10.019393,0.001254,0.061717,0.2630952483054314,82.2459,96337125.0,208368893151.144,2162.91375885614
PHL,2011,10.057604,69.17565,9.697532,10.14702,0.001212,0.088204,0.2868719267545733,82.9803,98248614.0,234216730291.32,2383.91892522087
PHL,2012,10.432809,72.922011,10.252134,10.509468,0.00132,0.075339,0.2847096742847643,87.4763,100175512.0,261920540962.63,2614.61644401308
PHL,2013,9.816571,75.265842,10.019308,9.88364,0.001414,0.065655,0.2644353330957222,94.8254,102076336.0,283902828588.718,2781.27957677397
PHL,2014,10.503812,77.260997,9.137273,10.672381,0.016517,0.152052,0.256399150531283,100.0738,103767130.0,297483555338.044,2866.83803761407
PHL,2015,11.41115,82.413213,8.665078,12.298098,0.138534,0.748414,0.254366687535893,111.0463,105312992.0,306445871242.322,2909.85818010301
PHL,2016,11.796309,90.797891,8.110915,13.868543,1.097015,0.975219,0.2420701379506711,120.2156,106735719.0,318627003016.731,2985.19564024046
PHL,2017,11.283225,94.370341,9.610799,13.577936,1.201153,1.093558,0.2457205807913738,133.5756,108119693.0,328480736802.76,3038.12124959289
PHL,2018,11.54012741,101.0034183,9.401839842,13.9422185,1.249168044,1.152923041,0.2311214683117313,139.8568,109465287.0,346841896587.313,3168.51036609727
PHL,2019,11.731147,107.5246448,8.043641176,14.01890764,1.246100643,1.04166,0.2051859725464538,142.6012,110804683.0,376823402239.136,3400.78949767074
PHL,2020,12.017831,103.2820632,7.238952042,14.41690511,1.372624109,1.02645,0.2096768449528804,131.4574,112081264.0,361751145451.597,3227.57910235199
PHL,2021,11.461873,107.769204,9.234082572,14.22989908,1.475529488,1.292496593,0.2177243663412416,140.2695,113100950.0,394087359848.11,3484.38593882819
PHL,2022,11.746648,113.284634,10.12801223,14.6277661,1.828365171,1.052752924,0.2185272393606356,150.963,113964338.0,404353369604.631,3548.06930572116
PHL,2023,12.139046,119.938897,10.33150204,16.01961861,2.550602108,1.329970502,0.2197045438061682,160.9805,114891199.0,437055627244.424,3804.08274131097
PHL,2024,12.06119976,129.9020482,11.12060305,17.14948659,3.790294762,1.297992068,0.217626203987752,174.878,115843670.0,461617509782.355,3984.8315387656
POL,2010,6.3045,157.658,2.92,7.9685,0.0,1.664,0.0690640500323485,334.0275,38042794.0,478111630683.514,12567.7317676382
POL,2011,7.6008,163.548,2.332,10.806,0.0002,3.205,0.080331156602343,333.4061,38063255.0,527848543023.469,13867.6669408192
POL,2012,10.0943,162.139,2.037,14.8424,0.0011,4.747,0.1041045029265013,325.7777,38063164.0,498148649702.66,13087.420943321
POL,2013,8.6221,164.557,2.439,14.6276,0.0015,6.004,0.1037123914509866,321.7572,38040196.0,518179836405.36,13621.9023794031
POL,2014,9.977,159.058,2.183,17.662,0.007,7.678,0.1247658086987136,309.4154,38011735.0,542134167178.627,14262.2841914116
POL,2015,9.739,164.944,1.832,20.654,0.057,10.858,0.1363250557765059,312.5488,37986412.0,480054118583.367,12637.5220324406
POL,2016,7.957,166.634,2.139,20.669,0.124,12.588,0.1368748274661833,323.3005,37970087.0,473259623976.262,12464.0121044827
POL,2017,6.488,170.465,2.56,21.562,0.165,14.909,0.1415070542340069,336.5051,37974826.0,528356723263.073,13913.3415190124
POL,2018,6.548,170.039,1.97,19.647,0.3,12.799,0.1271296584901111,335.7186,37974750.0,594616632477.019,15658.210586693
POL,2019,7.682984,163.988501,1.958416,23.500416,0.710673,15.106759,0.1552476658104216,317.4441,37965475.0,602683770144.88,15874.5220531254
POL,2020,8.35026,158.042741,2.118337,26.108225,1.957916,15.800049,0.1786008128016458,302.1024,37515748.0,605914186117.953,16150.9291009726
POL,2021,8.061274,179.631509,2.339182,28.229269,3.934448,16.233547,0.1701731014239823,330.6937,36981559.0,689170171187.004,18635.5088812509
POL,2022,7.631184,179.748121,1.968187,35.720392,8.30967,19.779538,0.2096743976533696,314.892,36821749.0,695607522884.822,18891.213529396
POL,2023,8.160409,167.36201,2.409511,43.443854,11.107089,24.176356,0.273977140929414,283.2435,36687353.0,812451128978.58,22145.2643088909
POL,2024,7.988040469,169.6701701,2.178472987,48.68466246,14.84156011,25.85506188,0.2997765335946934,272.8618,36554707.0,914696430325.391,25022.6716445953
PRT,2010,2.811,54.093,16.148,12.208,0.215,9.182,0.5242083079141479,52.8899,10573100.0,238443864993.217,22551.935098809
PRT,2011,3.133,52.465,11.536,12.577,0.282,9.162,0.4596016391880301,51.7837,10557560.0,245426767676.002,23246.5425416481
PRT,2012,3.097,46.613,5.622,13.75,0.393,10.26,0.4155922167635638,49.932,10514844.0,216536676771.973,20593.4274224109
PRT,2013,3.247583434,51.6716308,13.73,15.74132443,0.479139885,12.01460111,0.5703579309132237,48.1462,10457295.0,226677408291.745,21676.4859642714
PRT,2014,3.25438015,52.80212784,15.569,15.993081,0.627316615,12.11138423,0.5977425965794184,47.9423,10401062.0,230078616299.675,22120.6850127107
PRT,2015,3.307567386,52.42086645,8.660506278,15.71136017,0.796154916,11.60763787,0.4649268144250599,52.233,10358076.0,199038523119.639,19215.7813014347
PRT,2016,3.242,60.278,15.723,16.538,0.822,12.474,0.5352035568532467,50.3109,10325452.0,206305431241.638,19980.2808866516
PRT,2017,3.437,59.433,5.897,16.677,0.992,12.248,0.3798226574461999,55.1652,10300300.0,220862990767.229,21442.3842768879
PRT,2018,3.386,59.64001,12.393,17.008,1.005,12.617,0.4929744310908063,51.3403,10283822.0,242092894542.888,23541.1401075289
PRT,2019,3.578,53.155,8.818,18.587,1.342,13.667,0.5155676794280877,47.583,10286263.0,240115970063.019,23343.3628970034
PRT,2020,4.008636027,53.079,12.08258009,18.02288934,1.715589677,12.29866364,0.5671823024171517,41.7381,10297081.0,229618773422.577,22299.4044062173
