Country,Year,biogeo_twh,elect_twh,hydro_twh,ren_power_twh,solar_twh,wind_twh,renewable_share
Portugal,2020,4.008636027,53.079,12.08258009,18.02288934,1.715589677,12.29866364,0.5671823024171517
Portugal,2021,4.185549344,50.981,11.9075427,19.63832708,2.237163961,13.21561377,0.6187769910358761
Portugal,2022,4.308,48.808,6.548,21.071,3.519,13.244,0.5658703491230945
Portugal,2023,4.008,49.043,12.039,22.313,5.16,13.145,0.7004465469078155
Portugal,2024,3.861,50.51643886,14.828,25.411,7.097,14.453,0.7965525858130532
Qatar,2010,0.0,28.144,,0.0,0.0,0.0,
Qatar,2011,0.009541,30.731,,0.010635,0.001094,0.0,
Qatar,2012,0.009541,34.788,,0.010635,0.001094,0.0,
Qatar,2013,0.07648,34.668,,0.080231,0.003751,0.0,
Qatar,2014,0.101814,38.693,,0.10832,0.006506,0.0,
Qatar,2015,0.119335,41.4993,,0.125841,0.006506,0.0,
Qatar,2016,0.122776,42.307,,0.13114,0.008364,0.0,
Qatar,2017,0.128945,45.555,,0.137309,0.008364,0.0,
Qatar,2018,0.134525,47.913,,0.142889,0.008364,0.0,
Qatar,2019,0.117575,49.873,,0.125939,0.008364,0.0,
Qatar,2020,0.134388,49.259,,0.142752,0.008364,0.0,
Qatar,2021,0.13402082,51.641,,0.142361967,0.008341148,0.0,
Qatar,2022,0.134388,54.623,,0.405695671,0.271307671,0.0,
Qatar,2023,0.134388,56.3,,2.034388,1.9,0.0,
Qatar,2024,0.134756186,58.72443681,,2.134756186,2.0,0.0,
Romania,2010,0.111,60.979,19.883,0.419020202,0.002020202,0.306,0.33293462014791975
Romania,2011,0.198,62.216,14.728,1.586,0.001,1.387,0.2622155072650122
Romania,2012,0.212,59.047,12.066,2.86,0.008,2.64,0.2527816823886057
Romania,2013,0.252,58.888,14.7935,5.192,0.42,4.52,0.3393815378345334
Romania,2014,0.505,63.2847,18.5235,6.5239,1.2953,4.7236,0.3957891875919456
Romania,2015,0.524,66.296,16.633,9.569,1.982,7.063,0.3952274647037528
Romania,2016,0.531,65.103,18.028,8.941,1.82,6.59,0.41425126338263984
Romania,2017,0.525168,64.296,14.494,9.788168,1.856,7.407,0.37766218738335194
Romania,2018,0.43713,64.785911,17.6639,8.53013,1.771,6.322,0.40431676572395503
Romania,2019,0.504144,59.512508,15.580921,9.055144,1.778,6.773,0.41396448961619975
Romania,2020,0.546537,55.811936,15.380857,9.224537,1.733,6.945,0.44086257821266045
Romania,2021,0.652799,59.333898,17.411933,8.931799,1.703,6.576,0.44399125774612014
Romania,2022,0.647008,55.900161,13.976628,9.632427,1.988419,6.997,0.4223432379738584
Romania,2023,0.44453,57.983,18.136729,10.21958,2.22705,7.548,0.4890452201507339
Romania,2024,0.497450238,54.28217818,13.79832552,11.44889317,4.592442931,6.359,0.46511064103360195
Russian Federation,2010,0.536914,1038.0327,166.4837,0.5411,0.0,0.004186,0.16090514296900282
Russian Federation,2011,0.557208,1054.8575,163.0552,0.5638,0.0012,0.005392,0.15511005040965248
Russian Federation,2012,0.502849,1069.2893,163.4543,0.512311507,0.004211507,0.005251,0.15334167423820663
Russian Federation,2013,0.481527,1059.0855,181.1511,0.4968,0.0108,0.004473,0.171513914598963
Russian Federation,2014,0.5544,1064.1965,173.3945,0.810506,0.16,0.096106,0.16369627789604646
Russian Federation,2015,0.4812,1067.543299,167.993469,0.964837,0.3356,0.148037,0.15826834017717908
Russian Federation,2016,0.446249,1090.970224,184.611772,1.0626695,0.4683,0.1481205,0.17019203404033512
Russian Federation,2017,0.519528,1091.184,185.163,1.202528,0.544,0.139,0.17079202774234228
Russian Federation,2018,0.504656,1109.19779,190.63756,1.366276,0.62446,0.23716,0.17310153133283832
Russian Federation,2019,0.538549,1118.14323,194.37614,1.838409,0.98505,0.31481,0.17548248179260542
Russian Federation,2020,0.814779,1085.41873,212.43827,3.814939,1.86214,1.13802,0.19923482341234333
Russian Federation,2021,0.820069,1157.08583,214.53337,5.716949,2.31204,2.58484,0.19034916277559116
Russian Federation,2022,0.841799,1166.93525,197.66655,7.441489,2.39864,4.20105,0.1757664266290696
Russian Federation,2023,0.849376,1178.24898,200.865659,8.23161,2.634875,4.747359,0.17746441758006018
Russian Federation,2024,0.828271838,1209.320267,210.537243,8.319195838,2.923703,4.567221,0.18097475483556086
Saudi Arabia,2010,0.0,248.77351,,0.004089,0.004089,0.0,
Saudi Arabia,2011,0.0,259.15266,,0.005392,0.005392,0.0,
Saudi Arabia,2012,0.0,281.62719,,0.025637,0.025637,0.0,
Saudi Arabia,2013,0.0,294.72806,,0.042475,0.042475,0.0,
Saudi Arabia,2014,0.0,328.20245,,0.045881,0.045881,0.0,
Saudi Arabia,2015,0.0,350.64064,,0.045881,0.045881,0.0,
Saudi Arabia,2016,0.0,357.65966,,0.045881,0.045881,0.0,
Saudi Arabia,2017,0.0,394.99196,,0.069854,0.065036,0.004818,
Saudi Arabia,2018,0.0,374.78261,,0.164306158,0.159488158,0.004818,
Saudi Arabia,2019,0.0,378.5363224,,0.212430628,0.206736628,0.005694,
Saudi Arabia,2020,0.0,380.8939767,,0.9166,0.910906,0.005694,
Saudi Arabia,2021,0.0,392.9435733,,1.0,0.994321557,0.005678443,
Saudi Arabia,2022,0.0,409.8388369,,2.01,1.216,0.794,
Saudi Arabia,2023,0.0,429.2441911,,4.714,3.126,1.588,
Saudi Arabia,2024,0.0,454.6442888,,9.822165247,8.229814562,1.592350685,
Singapore,2010,0.587158215,45.36916457,,0.590244215,0.003086,0.0,
Singapore,2011,0.605184735,46.00433401,,0.610079735,0.004895,0.0,
Singapore,2012,0.63571347,46.94423187,,0.64390647,0.008193,0.0,
Singapore,2013,0.705713072,47.9758527,,0.718269072,0.012556,0.0,
Singapore,2014,0.741450481,49.33687001,,0.768583481,0.027133,0.0,
Singapore,2015,0.812286067,50.32025703,,0.861019067,0.048733,0.0,
Singapore,2016,0.801526082,51.5866,,0.890015222,0.08848914,0.0,
Singapore,2017,0.774868116,52.2253,,0.897654116,0.122786,0.0,
Singapore,2018,0.762494015,52.9046,,0.897656155,0.13516214,0.0,
Singapore,2019,0.760276931,54.1423,,0.954895921,0.19461899,0.0,
Singapore,2020,0.684829096,53.0715852,,0.979937217,0.29510812,0.0,
Singapore,2021,0.672710609,55.78828579,,1.069505289,0.396794679,0.0,
Singapore,2022,0.96930539,57.11366419,,1.636545844,0.667240454,0.0,
Singapore,2023,0.836728186,57.38424391,,1.768531098,0.931802912,0.0,
Singapore,2024,0.843423437,59.61614596,,2.118248491,1.274825054,0.0,
Slovakia,2010,0.662,27.858,5.255,0.684942,0.016942,0.006,0.21322212649867184
Slovakia,2011,0.819,28.656,3.778187,1.221,0.397,0.005,0.17445515773311002
Slovakia,2012,0.941,28.664,4.103,1.371,0.424,0.006,0.19097125313982696
Slovakia,2013,0.911,28.832,4.848,1.505,0.588,0.006,0.22034544950055493
Slovakia,2014,1.417,27.401,4.209,2.02,0.597,0.006,0.22732746980037222
Slovakia,2015,1.662,26.903,3.866,2.174,0.506,0.006,0.22451027766420104
Slovakia,2016,1.731,27.064,4.359,2.27,0.533,0.006,0.2449379249187112
Slovakia,2017,1.696,27.738,4.324,2.208,0.506,0.006,0.23548922056384744
Slovakia,2018,1.625,26.971,3.59,2.216,0.585,0.006,0.21526825108449815
Slovakia,2019,1.693,28.434,4.356,2.288,0.589,0.006,0.23366392347189982
Slovakia,2020,1.673,28.838,4.517,2.34,0.663,0.004,0.23777654483667382
Slovakia,2021,1.844,30.016,4.258,2.52,0.671,0.005,0.2258128997867804
Slovakia,2022,1.49,26.838,3.678,2.144,0.65,0.004,0.21693121693121692
Slovakia,2023,1.414,29.903,4.686,2.023,0.605,0.004,0.2243587599906364
Slovakia,2024,1.455717391,29.67444129,4.931517529,2.154320696,0.694592346,0.004010959,0.23878590183896264
Slovenia,2010,0.221,16.44,4.518,0.234,0.013,0.0,0.2890510948905109
Slovenia,2011,0.252,16.059,3.562,0.318,0.066,0.0,0.24160906656703404
Slovenia,2012,0.267,15.736,3.899,0.43,0.163,0.0,0.2751016776817488
Slovenia,2013,0.261,16.103,4.629,0.48,0.215,0.004,0.3172700738992734
Slovenia,2014,0.259,17.437,6.092,0.52,0.257,0.004,0.3791936686356598
Slovenia,2015,0.267,15.1,3.808,0.547,0.274,0.006,0.28841059602649005
Slovenia,2016,0.283,16.5,4.503,0.556016438,0.267,0.006016438,0.3066070568484849
Slovenia,2017,0.293889,16.326225,3.868345,0.583472,0.283867,0.005716,0.27267889545807433
Slovenia,2018,0.272717,16.326935,4.70432,0.533699,0.254961,0.006021,0.3208207174218554
Slovenia,2019,0.256212,16.099564,4.479395,0.565401,0.303039,0.00615,0.31334985220717776
Slovenia,2020,0.277377,17.190698,4.93406,0.651824,0.368196,0.006251,0.32493642782858495
Slovenia,2021,0.2805,15.876922,4.712511,0.739206,0.453113,0.005593,0.34337367154666376
Slovenia,2022,0.272311,13.615509,3.148507,0.923629,0.645587,0.005731,0.29908070274860826
Slovenia,2023,0.299454,15.876412,5.020766,1.290185,0.984359,0.006372,0.3975048644492219
Slovenia,2024,0.268500189,17.65179132,5.320786392,2.108803189,1.833688582,0.006614418,0.4208972022336371
South Africa,2010,0.3963,259.601,1.142899811,0.4579,0.0276,0.034,0.006166385379871418
South Africa,2011,0.412,262.538,3.063824203,0.5293,0.0803,0.037,0.013686110974411322
South Africa,2012,0.4226,257.919,1.018509832,0.5456,0.086,0.037,0.006064345131611086
South Africa,2013,0.4777,256.137,1.103915809,0.7577,0.243,0.037,0.00726804721301491
South Africa,2014,0.364211,254.765,1.795059972,2.505172,1.074961,1.066,0.01687921014268051
South Africa,2015,0.316528,250.39,0.73,6.136528,2.749,3.071,0.02742333160269979
South Africa,2016,0.331492,253.075,0.624,7.814492,3.274,4.209,0.033343838782969475
South Africa,2017,0.386364,255.432,0.776,11.647364,4.239,7.022,0.04863667825487801
South Africa,2018,0.431334,256.336,1.103,11.414334,4.573,6.41,0.0488317442731415
South Africa,2019,0.43014,252.578,0.741,11.96514,4.903,6.632,0.05030580652313345
South Africa,2020,0.4097,239.459,1.465,12.5207,5.7,6.411,0.05840540551827244
South Africa,2021,0.4097,244.412,2.018,15.8467,6.785,8.652,0.07309256501317447
South Africa,2022,0.362,234.91,3.1,16.262,6.2,9.7,0.08242305563832958
South Africa,2023,0.469,224.54,2.0,18.469,6.4,11.6,0.09115970428431461
South Africa,2024,0.470284932,235.821,1.1,18.17028493,6.6,11.1,0.08171572900632261
South Korea,2010,0.417752,495.028363,3.681969249,2.008130388,0.77342476,0.816953628,0.011494492159028069
South Korea,2011,1.019344661,518.1678158,4.597667427,2.804988962,0.922755045,0.862889256,0.01428621416320701
South Korea,2012,2.156258322,531.2018659,3.969038233,4.196128101,1.127096639,0.91277314,0.01537111756971334
South Korea,2013,3.120961322,537.169276,4.289267433,5.936813898,1.667641164,1.148211412,0.019036981055856217
South Korea,2014,6.301322822,540.3787987,2.75141884,10.1412738,2.694350182,1.1456008,0.023858620417781393
South Korea,2015,7.479414075,547.8018027,2.145719306,13.05185164,4.2299462,1.342491367,0.027742827553860476
South Korea,2016,8.079599494,560.9845901,2.846275214,15.27895958,5.516146238,1.683213852,0.032309683926913274
South Korea,2017,9.610962211,576.4121267,2.808820481,19.51926375,7.739189176,2.169112364,0.03873631937417739
South Korea,2018,11.81451804,592.9046286,3.359417838,24.44701093,10.16751884,2.464974054,0.046898653555223734
South Korea,2019,13.35053948,586.8060038,2.788678802,30.22269828,14.19291129,2.679247517,0.05625603158152283
South Korea,2020,14.03380902,577.1119012,3.877229992,36.52172132,19.33796396,3.149948337,0.07000193762769
South Korea,2021,17.15258542,607.7679027,3.054501967,45.05022525,24.71762259,3.180017234,0.07914983170926837
South Korea,2022,17.84791127,622.5851298,3.541178954,51.94362849,30.7262596,3.369457625,0.08912003321027602
South Korea,2023,18.71608401,617.490666,3.716437252,55.34469584,33.2364469,3.392164926,0.09564700544315595
South Korea,2024,20.33990236,625.3876198,4.299263403,56.42796861,32.72386088,3.364205375,0.09710334853194034
Spain,2010,3.8176439,300.4309461,42.03569621,54.5634299,7.064428643,43.68135736,0.32153520589002993
Spain,2011,4.515,291.7586964,30.596,55.62753628,8.679536284,42.433,0.2955303041311505
Spain,2012,4.97700946,297.5569289,20.545,66.41491891,11.96590945,49.472,0.2922463248678865
Spain,2013,5.290420845,285.2576251,36.77989838,74.16843987,13.11088913,55.76712989,0.38894083273358926
Spain,2014,5.414056768,278.7501245,39.169,71.10008358,13.67302681,52.013,0.3955839796584557
Spain,2015,5.764167334,281.0197644,28.14,68.94759703,13.85842969,49.325,0.3454831628561425
Spain,2016,5.664680366,274.630073,36.38557083,68.22038104,13.64170068,48.914,0.38089765890278166
Spain,2017,6.078,275.6316951,18.322,69.52567117,14.32067117,49.127,0.31871396770291094
Spain,2018,6.175546925,274.452,34.334,69.81554693,12.744,50.896,0.37948182899013305
Spain,2019,5.63706481,267.5008055,22.4860773,73.83442182,15.10828678,53.08907023,0.36007554795942476
Spain,2020,6.137238905,263.3729548,30.5067275,83.24805505,20.66714114,56.443675,0.43191520039095527
Spain,2021,6.89100428,274.312,29.626,96.05000428,27.098,62.061,0.4581498595759573
Spain,2022,6.75151623,292.454,17.59,105.2585162,35.723,62.784,0.420060988052822
Spain,2023,5.8525,285.880753,24.996,118.7135,48.586,64.275,0.5026903647479898
Spain,2024,5.931415896,285.5652458,34.43269176,124.9971463,56.47332021,62.59241022,0.5582956623918414
Sri Lanka,2010,0.03251,10.80074,5.644559257,0.092866923,0.007195476,0.053161447,0.5312067673140914
Sri Lanka,2011,0.031626,11.59987,4.583891665,0.131960595,0.008714148,0.091620447,0.40654354402247617
Sri Lanka,2012,0.022173,11.89762,3.302163522,0.178988567,0.01000782,0.146807747,0.2925923074530873
Sri Lanka,2013,0.026389,12.02901,6.929242522,0.275353867,0.01438312,0.234581747,0.5989351067959874
Sri Lanka,2014,0.041393,12.86748,4.562648522,0.341930767,0.02808402,0.272453747,0.3811608247302502
Sri Lanka,2015,0.05731,13.2255,5.97989,0.44924,0.04872,0.34321,0.4861162148879059
Sri Lanka,2016,0.07196,14.36132,4.23154,0.4998,0.08297,0.34487,0.3294502176680138
Sri Lanka,2017,0.067,14.9837,4.03136,0.65842,0.22461,0.36681,0.3129921181016705
Sri Lanka,2018,0.0871,16.2166,6.41146,0.73472,0.32131,0.32631,0.4406706707941246
Sri Lanka,2019,0.1175,16.8413,4.8119,0.9661,0.5004,0.3482,0.3430851537589141
Sri Lanka,2020,0.0998,16.9169,4.9763,1.2692,0.8192,0.3502,0.36918702599175973
Sri Lanka,2021,0.1628,17.9477,7.2266,1.8939,1.0777,0.6534,0.5081709634103534
Sri Lanka,2022,0.10468479,17.41417957,6.872957872,2.264745972,1.421547361,0.738513821,0.5247277833141122
Sri Lanka,2023,0.113922025,16.84036313,5.859440035,2.598032889,1.701637887,0.782472977,0.5022144034966544
Sri Lanka,2024,0.11423414,18.9187257,6.95239922,3.481364722,2.582513844,0.784616739,0.5515045837363137
Sweden,2010,12.191233,148.255,67.175678,15.686761,0.009,3.486528,0.5589183433948266
Sweden,2011,11.536489,151.163,67.063467,17.659708,0.013,6.110219,0.5604756124183827
Sweden,2012,12.194,166.302,78.93931,19.378177,0.019,7.165177,0.5911984642397566
Sweden,2013,11.45,153.155,61.361156,21.327224,0.035,9.842224,0.5398999706180013
Sweden,2014,10.696,153.662,63.762967,21.977097,0.047,11.234097,0.557978316044305
Sweden,2015,10.765,162.058,75.312481,27.184738,0.097,16.322738,0.6324724419652223
Sweden,2016,11.487078,156.131,62.133776,27.10949,0.143,15.479412,0.5715922270401138
Sweden,2017,12.076,164.25,65.062671,29.914725,0.23,17.608725,0.5782489863013699
Sweden,2018,11.913,163.384,62.14757,28.920725,0.391,16.616725,0.5573880857366695
Sweden,2019,13.036,168.423,65.297211,33.545584,0.663,19.846584,0.5868723096014202
Sweden,2020,11.177,163.817,72.286007,39.738217,1.035,27.526217,0.6838375992723588
Sweden,2021,13.082,171.779,73.794132,41.697344,1.507,27.108344,0.6723259304105857
Sweden,2022,13.132,173.142,69.807996,48.154967,1.963,33.059967,0.681307614559148
Sweden,2023,11.7,166.078,66.090901,48.87261,3.098,34.07461,0.6922260082611785
Sweden,2024,10.3550429,172.3975805,64.63380123,55.01098977,4.145,40.51094687,0.6940050472460082
Switzerland,2010,1.272,68.00486178,36.06428283,1.403,0.094,0.037,0.5509500622353887
Switzerland,2011,1.385,64.82462679,32.39336364,1.623,0.168,0.07,0.5247444578461876
Switzerland,2012,1.527,70.0224067,38.60409091,1.914,0.299,0.088,0.5786446484707872
Switzerland,2013,1.607,70.40071717,38.46471717,2.197,0.5,0.09,0.5775753259986287
Switzerland,2014,1.671,71.95194524,38.04005051,2.614,0.842,0.101,0.5650166979418831
Switzerland,2015,1.601,67.86974322,38.26184848,2.83,1.119,0.11,0.6054516568126777
Switzerland,2016,1.725,63.31492929,34.62792929,3.167,1.333,0.109,0.5969355050037046
Switzerland,2017,1.838,63.29962679,34.09536364,3.654,1.683,0.133,0.596359971682544
Switzerland,2018,1.811,67.619748,34.60919092,3.878,1.945,0.122,0.5691708717991674
Switzerland,2019,1.862,71.918723,37.63396899,4.186,2.178,0.146,0.5814893152371462
Switzerland,2020,1.968,70.18987,37.46348706,4.712,2.599,0.145,0.6008771217271096
Switzerland,2021,1.993,64.739271,36.56948511,4.98,2.842,0.145,0.6417972347881398
Switzerland,2022,2.005,64.217947,29.5651311,6.013,3.858,0.15,0.5540216210898178
Switzerland,2023,2.005,72.437943,36.979875,6.798,4.624,0.169,0.6043500572621174
Switzerland,2024,1.574335942,80.29146577,44.931381,7.648335942,5.903,0.171,0.654860593685236
Taiwan,2010,1.833814782,247.0588669,4.194101306,2.881879581,0.021727004,1.026337795,0.02864086999097299
Taiwan,2011,1.834563192,252.1670142,3.999726499,3.3888624,0.061622537,1.492676671,0.029300378253041152
Taiwan,2012,1.83094077,250.3734248,5.669557962,3.404279083,0.159869831,1.413468482,0.03624121470658574
Taiwan,2013,1.851316512,252.3408145,5.422889721,3.812420359,0.321096236,1.640007611,0.036598558573646835
Taiwan,2014,1.915212114,259.9639354,4.317861918,3.944458626,0.528762129,1.500484383,0.03178256449798305
Taiwan,2015,1.941086731,258.1418877,4.470146125,4.316590386,0.850267948,1.525235707,0.03403839876313108
Taiwan,2016,1.906331589,264.107657,6.562040858,4.472438085,1.10900465,1.457101846,0.04178023109341354
Taiwan,2017,1.862085715,270.2564066,5.446814787,5.251997288,1.667452949,1.722458624,0.039587635348216015
Taiwan,2018,1.974949266,275.539159,4.481644615,6.388094878,2.703658418,1.709487194,0.039448982614482035
Taiwan,2019,1.994708148,274.193566,5.544795913,7.903970852,4.017030993,1.892231711,0.04904844034524136
Taiwan,2020,1.998537778,279.9995501,3.019152286,10.3820833,6.074673741,2.308871786,0.04786163256767318
Taiwan,2021,2.013038263,291.0332264,3.474662535,12.25401265,7.970190529,2.27078386,0.054044259411749423
Taiwan,2022,1.99186814,288.1857315,5.836502664,16.24633229,10.67698789,3.577476256,0.07662709336461374
Taiwan,2023,2.008879578,282.2866096,3.963022166,21.15585607,12.90868968,6.238286811,0.0889835981649765
Taiwan,2024,2.072942397,288.5638075,4.20593214,27.30453768,14.90252159,10.32907369,0.10919758126632009
Thailand,2010,3.36397149,157.5750211,5.346753,3.42621549,0.05832,0.003924,0.05567486793755537
Thailand,2011,3.977224259,153.3155068,7.934922,4.076664259,0.09444,0.005,0.07834554057646047
Thailand,2012,4.695535945,168.9561829,8.431217,5.211189945,0.498475,0.017179,0.08074523649172713
Thailand,2013,5.625131489,168.6336613,5.412084,7.233910489,1.257475,0.351304,0.07499092643492287
Thailand,2014,6.716030143,173.7641804,5.163573,9.045505143,1.933475,0.396,0.08177219326958596
Thailand,2015,7.335485322,177.8319283,3.760733,10.04148532,2.378,0.328,0.07761383713230534
Thailand,2016,8.601202342,179.8285192,3.543078,12.53720234,3.553,0.383,0.08942007870351192
Thailand,2017,9.292017923,176.738107,4.687186,14.94401792,4.543,1.109,0.11107510572125795
Thailand,2018,11.74474394,177.7585627,7.597013,17.92274394,4.537,1.641,0.14356414989172278
Thailand,2019,12.58642497,186.5030216,6.309958,21.40242497,5.146,3.67,0.1485894584026407
Thailand,2020,12.2891179,176.4838499,4.539848,20.5401179,5.031,3.22,0.1421091273462751
Thailand,2021,13.40563439,176.3604804,4.539992,21.92663439,4.989,3.532,0.1500711856192018
Thailand,2022,13.86209056,180.3660882,6.598821,21.87609056,5.026,2.988,0.15787286758930774
Thailand,2023,14.28520547,190.4781099,6.588214,23.16720547,5.141,3.741,0.15621437804911775
Thailand,2024,14.38825761,199.5273727,6.414794,23.20386576,5.431523342,3.384084806,0.14844409245308526
Total Africa,2010,3.855836636,672.7576193,107.6870683,6.34167634,0.201115562,2.284724141,0.16949454211852136
Total Africa,2011,3.986571579,688.2198845,110.7334376,6.961193575,0.586799874,2.387822121,0.17101312215136963
Total Africa,2012,4.306773293,722.5865074,110.8810669,7.773644765,0.949171393,2.517700079,0.1642083133989612
Total Africa,2013,4.622147178,745.4976738,117.3210383,8.955617043,0.737696038,3.595773827,0.1693857134380236
Total Africa,2014,5.632845066,770.7138686,124.1710766,12.55084773,1.855597249,5.06240542,0.1773964760467527
Total Africa,2015,7.222977731,790.7122448,120.9664814,19.68192991,3.545986323,8.912965858,0.17787559536981132
Total Africa,2016,7.316764165,799.9346116,119.3323919,23.75413433,5.258690696,11.17867947,0.17887277804344975
Total Africa,2017,7.535942322,827.0676618,125.5305158,28.06110654,6.911276144,13.61388807,0.18570623593930488
Total Africa,2018,8.222501969,849.9906474,134.4142007,31.32096184,8.334138492,14.76432138,0.19498468959271517
Total Africa,2019,8.305999363,870.8947215,137.8378918,38.62195421,11.03280741,19.28314744,0.20261903264963121
Total Africa,2020,7.996046888,853.8380459,147.4089437,42.2888993,15.18153491,19.1113175,0.22217075464240565
Total Africa,2021,8.062824002,900.0592271,155.5073539,48.48111793,17.45783891,22.96045501,0.22663894295851278
Total Africa,2022,8.470693606,911.7391244,161.9261557,50.421486,17.22669361,24.72409878,0.23290394808903517
Total Africa,2023,9.731143809,924.3254439,167.117449,57.10375952,18.96269408,28.40992163,0.24257820662595309
Total Africa,2024,10.79340078,963.9312758,170.0757775,60.7291041,20.86424123,29.07146209,0.23944122096095183
Total Asia Pacific,2010,96.67842721,8257.958061,1097.585151,184.90151,6.73879061,81.48429218,0.15530312112588968
Total Asia Pacific,2011,103.1817086,8875.114644,1117.724025,228.9621153,12.22915077,113.5512559,0.15173732332690756
Total Asia Pacific,2012,110.8115881,9276.17142,1261.931609,276.1563311,17.6205318,147.7242112,0.16581064217763236
Total Asia Pacific,2013,121.4242957,9811.527066,1369.981128,342.3480343,32.45092675,188.4728118,0.17452218709498893
Total Asia Pacific,2014,140.9744586,10333.2735,1523.428648,418.2811878,63.03325099,214.2734781,0.18790849151529768
Total Asia Pacific,2015,154.7684874,10433.88734,1565.903167,493.986655,96.2150039,243.0031637,0.19742304616449885
Total Asia Pacific,2016,160.2207721,10975.8518,1628.491261,613.7979386,142.3500416,311.2271249,0.2042929551581591
Total Asia Pacific,2017,180.0326908,11603.0157,1672.05552,788.0886688,220.5087243,387.5472536,0.21202627423834305
Total Asia Pacific,2018,218.4785158,12399.81105,1725.88983,991.0629643,309.5663577,463.0180908,0.2191124351285982
Total Asia Pacific,2019,241.6425444,12800.71614,1791.153632,1145.121447,391.1535761,512.3253261,0.22938365688968398
Total Asia Pacific,2020,270.5393534,12986.74192,1865.897659,1315.302201,469.7680942,574.9947535,0.24495750201217517
Total Asia Pacific,2021,313.3713745,13994.50409,1864.579434,1679.966757,584.9850964,781.610286,0.25328130015931133
Total Asia Pacific,2022,343.5913052,14533.49273,1911.575727,1981.618377,736.6219115,901.4051601,0.26787739026859514
Total Asia Pacific,2023,366.6842356,15258.93586,1794.188466,2345.213828,932.9683218,1045.561271,0.27127725891102866
Total Asia Pacific,2024,387.4416741,16132.35112,1952.598747,2771.129339,1220.30408,1163.383585,0.29281088979918013
Total CIS,2010,0.620914,1283.982695,216.837877,0.630940125,0.000240125,0.009786,0.16937052031297042
Total CIS,2011,0.652208,1308.507005,212.7478767,0.66656975,0.00182275,0.012539,0.16309767210608095
Total CIS,2012,0.597849,1330.408394,213.0366011,0.622302759,0.006337759,0.018116,0.16059647911316471
Total CIS,2013,0.634027,1323.67472,229.4372169,0.6739926,0.0188439,0.0211217,0.17384271681187657
Total CIS,2014,0.7334,1337.935443,221.1443932,1.03644845,0.17737725,0.1256712,0.1660624530222569
Total CIS,2015,0.681576,1340.886916,215.4258085,1.42167505,0.41103975,0.3290593,0.1617194417832622
Total CIS,2016,0.643359,1369.321608,235.8683039,1.807655174,0.640392874,0.5239033,0.17357205033895878
Total CIS,2017,0.7358222,1383.046456,240.3490917,2.12902515,0.78623925,0.6069637,0.17532174410922316
Total CIS,2018,0.7271844,1416.356998,244.31325,2.50887385,0.95261435,0.8290751,0.17426547416966975
Total CIS,2019,0.7824661,1426.351691,248.4511359,3.82231115,1.68470165,1.3551434,0.1768662305669745
Total CIS,2020,1.2186058,1399.978215,262.7033158,7.117986738,3.398699538,2.5006814,0.1927325008682367
Total CIS,2021,1.4961333,1491.207785,264.7782898,10.57407225,4.40733425,4.6706047,0.18465056635283056
Total CIS,2022,1.4971987,1505.817615,248.2070934,13.87790155,5.46800165,6.912701198,0.17404829930217014
Total CIS,2023,1.4855243,1524.041538,253.355102,16.67977602,6.23669095,8.957560768,0.17718341087629857
Total CIS,2024,1.471170079,1570.211273,269.2492829,22.84647962,10.93188592,10.44342362,0.186023223462108
Total Central America,2010,5.877522551,42.97484785,21.29564154,6.40041144,0.001016093,0.521872796,0.6444712283024405
Total Central America,2011,6.041655754,44.48668032,20.97174193,6.785875951,0.002763065,0.741457132,0.6239534548618799
Total Central America,2012,6.791462385,46.58836125,22.43615749,7.925901058,0.003699224,1.13073945,0.651709090712007
Total Central America,2013,7.347665374,48.05350532,21.88259033,8.713797324,0.008117929,1.35801402,0.6367150002950086
Total Central America,2014,7.796416381,49.42446856,21.56465703,9.918870185,0.027093828,2.095359976,0.6370028476235374
Total Central America,2015,8.007268089,52.16656463,22.50892259,11.76201836,0.619374391,3.135375877,0.6569522297102047
Total Central America,2016,8.675934921,53.77263062,22.77872976,13.18527276,1.209544367,3.29979347,0.6688161264445128
Total Central America,2017,8.383114606,54.46134314,27.113485,13.09678347,1.50203102,3.211637842,0.7383267865178106
Total Central America,2018,8.987173855,56.38428836,26.84168415,15.27474838,1.850200277,4.437374253,0.7469533402833214
Total Central America,2019,10.16104461,59.32330918,21.58410599,16.8422276,2.279922654,4.401260333,0.6477442698519401
Total Central America,2020,9.881375301,57.19805829,26.93486239,16.16604835,2.655411537,3.629261516,0.7535380051097885
Total Central America,2021,10.19607331,61.61152419,29.84573572,17.30910253,3.12215037,3.990878849,0.7653574371018981
Total Central America,2022,9.75458008,63.03831772,31.43227512,16.56981687,3.169172164,3.64606463,0.7614748255689967
Total Central America,2023,9.917535806,65.60058752,25.39329953,17.76609344,3.548771977,4.299785654,0.6579116834409716
Total Central America,2024,9.754738725,66.94450348,28.64031146,17.19457071,3.892833122,3.546998866,0.6846698352717396
Total EU,2010,117.5034366,2981.593023,373.8452582,280.1190658,23.3709872,139.244642,0.2193338658077481
Total EU,2011,125.3267839,2932.860908,307.1565239,337.1293957,46.74852488,165.0540869,0.21967830722642642
Total EU,2012,139.1350898,2931.930709,330.622409,396.9960514,70.16207154,187.69889,0.24817041486228383
Total EU,2013,145.0357637,2912.459205,366.688067,438.2983964,83.40547515,209.8571575,0.2763940734407643
